gvkey,datadate,portfolio_date,fyear,tic,cusip,conm,at,lt,book_equity,sales,gross_profit,operating_profit,gross_profitability,operating_profitability,asset_growth,seq,ceq,txditc,pstkrv,pstkl,pstk,sale,revt,cogs,xsga,xrd,capx,oancf,ib,dp
008577,2020-12-31,2021-06-30,2020.0,DUK1,26499M005,PIEDMONT NATURAL GAS CO,8615.0,5900.0,3536.0,1297.0,536.0,536.0,0.062217063261752754,0.1515837104072398,,2715.0,2715.0,821.0,0.0,0.0,0.0,1297.0,1297.0,761.0,,,901.0,481.0,273.0,180.0
008582,2020-03-31,2020-09-30,2019.0,SENEA,817070501,SENECA FOODS CORP,909.309,514.945,393.683,1335.769,172.3230000000001,95.35200000000009,0.18950983659020212,0.24220502282293138,,394.364,393.683,0.0,0.681,0.681,0.681,1335.769,1335.769,1163.446,76.971,,65.686,127.317,51.188,30.435
008599,2020-03-31,2020-09-30,2019.0,AGYS,00847J105,AGILYSYS INC,154.562,82.805,72.637,160.757,93.513,7.812000000000012,0.6050193449877719,0.1075484945688838,,71.757,71.757,0.88,0.0,0.0,0.0,160.757,160.757,67.244,85.701,41.463,3.42,10.575,-34.067,17.676
008605,2020-12-31,2021-06-30,2020.0,PIPR,724078209,PIPER SANDLER COS,1997.14,1071.058,829.425,1252.658,161.26,161.26,0.08074546601640345,0.1944238478463996,,829.425,829.425,0.0,0.0,0.0,0.0,1252.658,1252.658,1091.398,,,17.581,779.765,40.504,55.427
008606,2020-12-31,2021-06-30,2020.0,PBI,724479100,PITNEY BOWES INC,5220.137,5153.742,345.846,3554.075,1308.4769999999999,306.76999999999987,0.2506595133422743,0.8870132949347393,,66.395,66.395,279.451,0.0,0.0,0.0,3554.075,3554.075,2245.598,1001.707,38.384,104.987,301.972,-191.659,160.625
008611,2020-12-31,2021-06-30,2020.0,PW,73933H309,POWER REIT,40.539,25.329,11.718,4.272,3.575,3.575,0.08818668442734158,0.3050861921829664,,15.21,11.718,0.0,3.492,3.492,3.492,4.272,4.272,0.697,,0.0,0.0,2.932,2.172,0.237
008613,2020-09-30,2021-03-31,2020.0,2638B,72499Y938,PISMO COAST VILLAGE INC,22.498,3.871,19.049999999999997,7.43,6.939,1.705,0.3084274157702907,0.08950131233595802,,18.627,18.627,0.423,0.0,0.0,0.0,7.43,7.43,0.491,5.234,,0.637,1.424,0.879,0.415
008644,2020-12-31,2021-06-30,2020.0,KGC,496902404,KINROSS GOLD CORP,10933.2,4270.2,7084.3,4213.4,3032.0999999999995,2821.6999999999994,0.277329601580507,0.39830329037448997,,6596.5,6596.5,487.8,0.0,0.0,0.0,4213.4,4213.4,1181.3,210.4,,916.1,1957.6,1342.4,865.3
008661,2020-12-31,2021-06-30,2020.0,IPDN,74312Y400,PROFESSIONAL DIVERSITY NETWK,8.673,5.327,3.532,4.457,3.67,-3.2,0.4231523117721665,-0.9060022650056626,,3.346,3.346,0.186,0.0,0.0,0.0,4.457,4.457,0.787,6.87,,0.01,-3.536,-4.158,0.17
008666,2020-01-31,2020-07-31,2019.0,POLXF,731728200,POLYDEX PHARMACEUTICALS LTD,7.185,1.204,5.966,5.141,1.3130000000000002,0.6560000000000001,0.1827418232428671,0.10995641971169966,,5.981,5.966,0.0,0.015,0.015,0.015,5.141,5.141,3.828,0.657,0.0,0.358,0.195,0.251,0.277
008692,2020-12-31,2021-06-30,2020.0,PCH,737630103,POTLATCHDELTIC CORP,2381.065,1076.112,1322.693,1040.93,429.4100000000001,356.8910000000001,0.18034366974442112,0.26982149296926805,,1304.953,1304.953,17.74,0.0,0.0,0.0,1040.93,1040.93,611.52,72.519,,45.785,335.263,166.83,76.261
008699,2020-09-30,2021-03-31,2020.0,POWL,739128106,POWELL INDUSTRIES INC,472.278,165.652,306.626,518.499,104.93600000000004,31.00900000000003,0.22219116706685477,0.10112971502742765,,306.626,306.626,0.0,0.0,0.0,0.0,518.499,518.499,413.563,73.927,6.265,5.13,72.394,16.66,10.538
008702,2020-12-31,2021-06-30,2020.0,PWCDF,739239101,POWER CORP CANADA,629104.0,590371.0,22332.0,64616.0,4816.0,4816.0,0.007655332027772833,0.215654665950206,,22207.0,21251.0,1081.0,956.0,956.0,956.0,64616.0,64616.0,59800.0,,,0.0,10101.0,2046.0,661.0
008762,2020-06-30,2020-12-31,2020.0,PG,742718109,PROCTER & GAMBLE CO,120700.0,73822.0,51823.0,70950.0,39327.0,19488.0,0.32582435791217895,0.37604924454392835,,46521.0,46704.0,6199.0,897.0,897.0,-183.0,70950.0,70950.0,31623.0,19839.0,1834.0,3073.0,17403.0,13027.0,3013.0
008806,2020-12-31,2021-06-30,2020.0,NU4,744482001,PUBLIC SERVICE CO/N H,4664.705,3122.166,2080.166,1079.095,323.70500000000004,323.70500000000004,0.06939452762822088,0.15561498457334655,,1542.539,1542.539,537.627,0.0,0.0,0.0,1079.095,1079.095,755.39,,,342.586,218.668,147.312,100.372
008807,2020-12-31,2021-06-30,2020.0,TXNM,69349H107,TXNM ENERGY INC,7939.854,5819.851,2743.9770000000003,1523.012,578.0759999999999,578.0759999999999,0.07280688032802617,0.21067086203710886,,2060.994,2049.465,694.512,11.529,11.529,11.529,1523.012,1523.012,944.936,,,679.028,485.7,173.303,275.612
008808,2020-12-31,2021-06-30,2020.0,SCG2,744516006,PUBLIC SERVICE CO OF N C,3018.3,1826.2,1401.6999999999998,525.4,212.7,212.7,0.07047013219361892,0.1517443104801313,,1192.1,1192.1,209.6,0.0,0.0,0.0,525.4,525.4,312.7,,,259.3,102.8,93.8,72.5
008809,2020-12-31,2021-06-30,2020.0,AEP12,744533001,PUBLIC SERVICE CO OF OKLA,4990.7,3445.1,2285.1,1266.1,349.39999999999986,349.39999999999986,0.07001021900735366,0.15290359284057586,,1545.6,1545.6,739.5,0.0,0.0,0.0,1266.1,1266.1,916.7,,,337.9,157.0,123.0,173.5
008810,2020-12-31,2021-06-30,2020.0,PEG,744573106,PUBLIC SERVICE ENTRP GRP INC,50050.0,34066.0,22486.0,9603.0,3555.0,3555.0,0.07102897102897103,0.15809837232055501,,15984.0,15984.0,6502.0,0.0,0.0,0.0,9603.0,9603.0,6048.0,,,2923.0,3102.0,1905.0,1285.0
008818,2020-12-31,2021-06-30,2020.0,5495B,745310938,PUGET ENERGY INC,15042.965,10903.083,4950.611,3326.45,1155.5789999999997,1155.5789999999997,0.07681856602072794,0.23342149080184238,,4139.882,4139.882,810.729,0.0,0.0,0.0,3326.45,3326.45,2170.871,,,908.136,727.568,182.717,647.755
008823,2020-12-31,2021-06-30,2020.0,PHM,745867101,PULTEGROUP INC,12205.498,5635.509,6673.536999999999,11036.082,2812.1579999999994,1811.0439999999994,0.23040092260061815,0.2713769325022098,,6569.989,6569.989,103.548,0.0,0.0,0.0,11036.082,11036.082,8223.924,1001.114,,58.354,1784.342,1406.839,66.081
008826,2020-08-31,2021-02-28,2020.0,PCYO,746228303,PURE CYCLE CORP,89.761,7.39,82.496,32.131,15.186,10.936,0.16918260714564232,0.13256400310318076,,82.043,82.043,0.886,0.433,0.433,0.0,32.131,32.131,16.945,4.25,,8.631,20.72,6.75,1.723
008832,2020-01-31,2020-07-31,2019.0,AGX,04010E109,ARGAN INC,487.54,146.51,339.249,238.997,-2.1709999999999923,-46.29599999999999,-0.004452967961603134,-0.13646613549339862,,339.249,339.249,0.0,0.0,0.0,0.0,238.997,238.997,241.168,44.125,,7.058,53.565,-42.689,4.649
008850,2020-12-31,2021-06-30,2020.0,KWR,747316107,QUAKER HOUGHTON,2891.834,1570.92,1513.127,1417.677,541.0149999999999,216.62599999999986,0.1870836984418884,0.1431644534794501,,1320.364,1320.364,192.763,0.0,0.0,0.0,1417.677,1417.677,876.662,324.389,40.0,17.901,178.389,39.658,82.59
008858,2020-03-31,2020-09-30,2019.0,NXGN,65343C102,NEXTGEN HEALTHCARE INC,720.116,319.622,400.494,540.239,316.45000000000005,69.14300000000006,0.43944308972443336,0.17264428430887865,,400.494,400.494,0.0,0.0,0.0,0.0,540.239,540.239,223.789,247.307,83.295,7.449,85.601,7.498,47.793
008864,2020-09-30,2021-03-31,2020.0,ASYS,032332504,AMTECH SYSTEMS INC,102.098,20.579,81.519,65.463,25.51899999999999,0.8099999999999916,0.2499461301886422,0.00993633386081762,,81.519,81.519,0.0,0.0,0.0,0.0,65.463,65.463,39.944,24.709,3.312,2.676,-1.664,-3.907,1.078
008870,2020-12-31,2021-06-30,2020.0,QBCRF,748193208,QUEBECOR INC  -CL B,9861.6,8647.5,1960.8,4317.8,1952.6000000000004,1952.6000000000004,0.19800032449095484,0.9958180334557326,,1112.6,1112.6,848.2,0.0,0.0,0.0,4317.8,4317.8,2365.2,,,447.2,1438.6,574.0,803.2
008892,2020-12-31,2021-06-30,2020.0,RCMT,749360400,RCM TECHNOLOGIES INC,68.339,46.101,22.602999999999998,150.409,38.85499999999999,1.063999999999993,0.5685626070033215,0.04707339733663642,,22.238,22.238,0.365,0.0,0.0,0.0,150.409,150.409,111.554,37.791,,0.46,25.203,-8.869,1.386
008898,2020-09-30,2021-03-31,2020.0,RJF,754730109,RAYMOND JAMES FINANCIAL INC,47482.0,40306.0,7114.0,8168.0,1335.0,1335.0,0.028115917610884125,0.18765813888107957,,7114.0,7114.0,0.0,0.0,0.0,0.0,8168.0,8168.0,6833.0,,,124.0,4054.0,818.0,119.0
008901,2020-12-31,2021-06-30,2020.0,RES,749660106,RPC INC,790.505,158.938,644.899,598.302,117.56300000000005,-6.134999999999948,0.14871885693322628,-0.009513117557943101,,631.567,631.567,13.332,0.0,0.0,0.0,598.302,598.302,480.739,123.698,,65.065,77.958,-212.192,95.53
008902,2020-05-31,2020-11-30,2019.0,RPM,749685103,RPM INTERNATIONAL INC,5630.954,4366.291,1322.0,5506.994,2268.1739999999995,726.4209999999996,0.40280456917247054,0.549486384266263,,1262.445,1262.445,59.555,0.0,0.0,0.0,5506.994,5506.994,3238.82,1541.753,76.5,147.756,549.919,304.385,154.1
008947,2020-12-31,2021-06-30,2020.0,USLM,911922102,U S LIME & MINERALS,279.098,35.906,264.723,160.704,65.41600000000001,53.48000000000001,0.23438362152362255,0.2020224914344428,,243.192,243.192,21.531,0.0,0.0,0.0,160.704,160.704,95.288,11.936,,17.133,58.575,28.223,19.611
008958,2020-01-31,2020-07-31,2019.0,RAVN,754212108,RAVEN INDUSTRIES INC,403.257,67.309,321.726,382.53,140.39999999999998,56.59199999999997,0.348165065950498,0.17590123272598412,,314.646,314.646,7.08,0.0,0.0,0.0,382.53,382.53,242.13,83.808,31.558,8.56,54.872,35.196,16.241
008987,2020-01-31,2020-07-31,2019.0,IHT,457919108,INNSUITES HOSPITALITY TR,16.995,11.077,8.148,6.715,1.862,-0.8809999999999998,0.10956163577522801,-0.10812469317623954,,8.148,8.148,0.0,0.0,0.0,0.0,6.715,6.715,4.853,2.743,0.0,0.0,-0.953,-1.742,
009016,2020-12-31,2021-06-30,2020.0,RRX,758750103,REGAL REXNORD CORP,4589.0,2012.0,2716.4,2907.0,958.3,453.79999999999995,0.20882545216822837,0.167059343248417,,2544.4,2544.4,172.0,0.0,0.0,0.0,2907.0,2907.0,1948.7,504.5,34.7,47.5,435.4,189.3,131.4
009023,2020-06-30,2020-12-31,2020.0,RGS,758932206,REGIS CORP/MN,1342.794,1217.091,139.619,669.729,87.62400000000002,-43.32899999999998,0.06525498326623444,-0.3103374182596923,,125.703,125.703,13.916,0.0,0.0,0.0,669.729,669.729,582.105,130.953,,37.494,-86.409,-172.194,36.952
009034,2020-01-31,2020-07-31,2019.0,RTMAF,759404205,REITMANS (CANADA)  -CL A,560.17,366.353,193.817,869.497,444.39099999999996,60.04899999999998,0.7933145295178249,0.30982318372485373,,193.817,193.817,0.0,0.0,0.0,0.0,869.497,869.497,425.106,384.342,0.0,23.475,77.176,-87.426,99.645
009061,2020-12-31,2021-06-30,2020.0,HBC2,40499Y000,HSBC USA INC,196434.0,178143.0,17026.0,5095.0,2887.0,1960.0,0.014697048372481342,0.1151180547398097,,18291.0,17026.0,,1265.0,1265.0,1265.0,5095.0,5095.0,2208.0,927.0,,,3282.0,-940.0,304.0
009063,2020-12-31,2021-06-30,2020.0,AN,05329W102,AUTONATION INC,9887.2,6651.5,3331.6,20390.0,3584.0,1174.4,0.3624888745044097,0.3525033017168928,,3235.7,3235.7,95.9,0.0,0.0,0.0,20390.0,20390.0,16806.0,2409.6,0.0,156.0,1207.6,381.8,195.0
009125,2020-05-31,2020-11-30,2019.0,RELL,763165107,RICHARDSON ELECTRONICS LTD,150.72,32.06,118.821,155.898,53.120999999999995,1.793999999999997,0.35244824840764327,0.015098341202312697,,118.66,118.66,0.161,0.0,0.0,0.0,155.898,155.898,102.777,51.327,,1.776,1.923,-1.838,3.448
009135,2020-03-31,2020-09-30,2019.0,RICOY,765658307,RICOH CO LTD,26650.373,17277.658,8580.512,18666.678,7331.906999999999,1805.7399999999989,0.27511461096623296,0.21044664933747528,,8553.44,8553.44,27.072,0.0,0.0,0.0,18666.678,18666.678,11334.771,5526.167,819.889,804.777,1084.557,367.52,1121.61
009154,2020-04-30,2020-10-31,2019.0,RSKIA,767720204,RISK(GEORGE) INDUSTRIES INC,43.762,4.178,40.201,14.809,7.778,4.103,0.17773410721630636,0.10206213775776721,,39.584,39.485,0.699,0.082,0.099,0.099,14.809,14.809,7.031,3.675,,0.731,3.32,2.104,0.373
009155,2020-02-29,2020-08-31,2019.0,RADCQ,767754872,RITE AID CORP,9452.369,8777.842,674.527,21928.393,5055.035,533.326,0.5347902732108744,0.790666644923035,,674.527,674.527,0.0,0.0,0.0,0.0,21928.393,21928.393,16873.358,4521.709,,171.705,487.021,-469.219,328.277
009171,2020-09-30,2021-03-31,2020.0,RGCO,74955L103,RGC RESOURCES INC,281.68,192.792,102.86200000000001,63.075,20.410000000000004,20.410000000000004,0.07245810849190572,0.19842118566623246,,88.888,88.888,13.974,0.0,0.0,0.0,63.075,63.075,42.665,,,22.916,12.824,10.565,7.891
009203,2020-09-30,2021-03-31,2020.0,ROK,773903109,ROCKWELL AUTOMATION,7264.7,5917.9,1027.8,6329.8,2767.9,1288.1000000000001,0.38100678624031276,1.2532593889861843,,1027.8,1027.8,0.0,0.0,0.0,0.0,6329.8,6329.8,3561.9,1479.8,371.5,113.9,1120.5,1023.4,172.7
009215,2020-12-31,2021-06-30,2020.0,RCI,775109200,ROGERS COMMUNICATIONS  -CL B,38854.0,29281.0,12769.0,13916.0,5857.0,5857.0,0.15074381016111596,0.45868901245203225,,9573.0,9573.0,3196.0,0.0,0.0,0.0,13916.0,13916.0,8059.0,,,2312.0,4321.0,1592.0,2618.0
009216,2020-12-31,2021-06-30,2020.0,ROG,775133101,ROGERS CORP,1264.005,243.25,1029.13,802.583,368.145,156.34199999999998,0.29125280358859335,0.15191666747641208,,1020.755,1020.755,8.375,0.0,0.0,0.0,802.583,802.583,434.438,211.803,29.32,40.385,165.056,49.99,71.425
009225,2020-12-31,2021-06-30,2020.0,ROL,775711104,ROLLINS INC,1845.9,904.54,951.972,2161.22,1112.6279999999997,456.4209999999997,0.6027563790021127,0.4794479249389685,,941.36,941.36,10.612,0.0,0.0,0.0,2161.22,2161.22,1048.592,656.207,,23.229,435.785,260.824,88.329
009248,2020-01-31,2020-07-31,2019.0,ROST,778296103,ROSS STORES INC,9348.367,5989.118,3508.928,16039.073,4853.778,2497.074,0.519211323218269,0.7116344365002645,,3359.249,3359.249,149.679,0.0,0.0,0.0,16039.073,16039.073,11185.295,2356.704,0.0,555.483,2171.546,1660.928,350.892
009273,2020-06-30,2020-12-31,2020.0,RGLD,780287108,ROYAL GOLD INC,2766.287,464.168,2358.656,498.819,409.764,377.717,0.1481277972965206,0.1601407750854724,,2272.217,2272.217,86.439,0.0,0.0,0.0,498.819,498.819,89.055,32.047,,155.985,340.752,199.343,175.434
009299,2020-12-31,2021-06-30,2020.0,R,783549108,RYDER SYSTEM INC,12931.954,10676.397,3381.29,8420.091,3187.4810000000007,2301.908000000001,0.24648100356682376,0.6807780462486214,,2255.557,2255.557,1125.733,0.0,0.0,0.0,8420.091,8420.091,5232.61,885.573,,1146.521,2180.753,-111.996,1891.413
009317,2020-12-31,2021-06-30,2020.0,SEIC,784117103,SEI INVESTMENTS CO,2167.256,427.349,1795.066,1684.058,530.4839999999999,530.4839999999999,0.24477219119476423,0.29552339579714615,,1739.907,1739.907,55.159,0.0,0.0,0.0,1684.058,1684.058,1153.574,,151.337,54.448,488.682,447.286,83.704
009323,2020-12-31,2021-06-30,2020.0,PGNT,69912T108,PARAGON TECHNOLOGIES INC,42.533,30.731,10.198,107.998,12.036000000000001,5.803000000000002,0.2829802741400795,0.5690331437536773,,10.198,10.198,0.0,0.0,0.0,0.0,107.998,107.998,95.962,6.233,0.001,0.276,1.315,3.601,0.379
009324,2020-12-31,2021-06-30,2020.0,HTO,784305104,H2O AMERICA,3311.465,2394.305,1108.575,564.526,207.50399999999996,207.50399999999996,0.06266229599286115,0.18718084026791146,,917.16,917.16,191.415,0.0,0.0,0.0,564.526,564.526,357.022,,,212.419,104.051,61.515,89.279
009346,2020-12-31,2021-06-30,2020.0,SBR,785688102,SABINE ROYALTY TRUST,4.954,0.966,3.988,36.333,36.333,33.275999999999996,7.3340734759790065,8.344032096288865,,3.988,3.988,0.0,0.0,0.0,0.0,36.333,36.333,0.0,3.057,,,,33.307,0.0
009355,2020-12-31,2021-06-30,2020.0,SFES,786449306,SAFEGUARD SCIENTIFICS INC,69.035,6.16,62.875,0.0,0.0,-7.446,0.0,-0.11842544731610337,,62.875,62.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.446,,0.0,-8.143,-37.615,0.0
009393,2020-12-31,2021-06-30,2020.0,SJT,798241105,SAN JUAN BASIN ROYALTY TR,6.41,1.286,5.124,8.844,8.844,7.411999999999999,1.3797191887675506,1.446526151444184,,5.124,5.124,0.0,0.0,0.0,0.0,8.844,8.844,0.0,1.432,,,,7.418,0.0
009465,2020-12-31,2021-06-30,2020.0,SLB,806857108,SLB LTD,42434.0,29945.0,12090.0,23601.0,4746.0,3801.0,0.11184427581656219,0.31439205955334987,,12071.0,12071.0,19.0,0.0,0.0,0.0,23601.0,23601.0,18855.0,945.0,580.0,1217.0,2944.0,-10518.0,2145.0
009466,2020-05-31,2020-11-30,2019.0,SCHL,807066105,SCHOLASTIC CORP,2033.6,853.0,1185.5,1487.1,738.3,32.299999999999955,0.3630507474429583,0.02724588781105015,,1179.2,1179.2,6.3,0.0,0.0,0.0,1487.1,1487.1,748.8,706.0,,66.0,2.1,-43.8,63.7
009490,2020-06-30,2020-12-31,2020.0,SCND,808757108,SCIENTIFIC INDUSTRIES INC,14.797,3.076,11.721,8.57,4.014,-0.7939999999999996,0.2712712036223559,-0.0677416602678952,,11.721,11.721,0.0,0.0,0.0,0.0,8.57,8.57,4.556,4.808,1.14,0.051,-0.168,-0.703,0.161
009521,2020-12-31,2021-06-30,2020.0,HKHC,439913104,HORIZON KINETICS HLDING CORP,33.556,11.091,22.465,30.272,12.378999999999998,-0.8780000000000019,0.3689057098581475,-0.03908301802804371,,22.465,22.465,0.0,0.0,0.0,0.0,30.272,30.272,17.893,13.257,,0.017,3.582,-1.551,1.268
009538,2020-12-31,2021-06-30,2020.0,SEB,811543107,SEABOARD CORP,6399.0,2571.0,3920.0,7126.0,746.0,426.0,0.11658071573683389,0.1086734693877551,,3817.0,3817.0,103.0,0.0,0.0,0.0,7126.0,7126.0,6380.0,320.0,134.0,259.0,291.0,283.0,172.0
009551,2020-03-31,2020-09-30,2019.0,APPS,25400W102,DIGITAL TURBINE INC,184.011,106.557,76.454,138.715,55.345,15.554000000000002,0.30077006265929757,0.20344259293169753,,77.454,77.354,,1.0,1.0,0.1,138.715,138.715,83.37,39.791,12.018,4.845,31.377,14.28,2.342
009555,2020-12-31,2021-06-30,2020.0,SEE,81211K100,SEALED AIR CORP,6083.8,5911.3,203.5,4903.2,1761.8999999999996,1008.6999999999996,0.2896051809724185,4.9567567567567545,,172.5,172.5,31.0,0.0,0.0,0.0,4903.2,4903.2,3141.3,753.2,95.9,181.1,737.0,484.1,174.1
009590,2020-12-31,2021-06-30,2020.0,IIN,46121H109,INTRICON CORP,121.296,30.097,92.182,103.973,31.848,5.765000000000001,0.26256430550059356,0.06253932438003082,,91.164,91.164,1.018,0.0,0.0,0.0,103.973,103.973,72.125,26.083,5.248,3.629,5.616,-2.524,4.473
009599,2020-01-31,2020-07-31,2019.0,SMTC,816850101,SEMTECH CORP,1052.433,375.233,680.554,547.512,360.08399999999995,91.46699999999993,0.3421443455307843,0.13440079699773996,,676.954,676.954,3.6,0.0,0.0,0.0,547.512,547.512,187.428,268.617,107.368,23.056,118.616,31.871,39.946
009611,2020-12-31,2021-06-30,2020.0,SCI,817565104,SERVICE CORP INTERNATIONAL,14515.425,12762.804,2190.056,3511.509,1154.5700000000002,1013.5040000000001,0.0795409021782001,0.4627753810861458,,1752.748,1752.748,437.308,0.0,0.0,0.0,3511.509,3511.509,2356.939,141.066,,222.211,804.351,515.907,177.743
009619,2020-12-31,2021-06-30,2020.0,SVT,817732100,SERVOTRONICS INC,50.328,16.591,33.737,49.844,9.682000000000002,1.684000000000002,0.19237800031791452,0.049915523016272986,,33.737,33.737,0.0,0.0,0.0,0.0,49.844,49.844,40.162,7.998,,0.729,0.826,0.1,1.442
009647,2020-12-31,2021-06-30,2020.0,MTTRF,57722Y102,MATTR CORP,1525.596,808.903,719.572,1178.482,310.13599999999997,47.331999999999994,0.20328841973890857,0.06577799024975957,,712.698,712.698,6.874,0.0,0.0,0.0,1178.482,1178.482,868.346,262.804,10.517,24.021,44.439,-234.167,92.532
009664,2020-12-31,2021-06-30,2020.0,SHEN,82312B106,SHENANDOAH TELECOMMUN CO,2031.707,1449.313,733.046,220.775,132.905,47.888999999999996,0.06541543637935981,0.06532877882152006,,582.394,582.394,150.652,0.0,0.0,0.0,220.775,220.775,87.87,85.016,,120.45,302.867,2.626,49.036
009667,2020-12-31,2021-06-30,2020.0,SHW,824348106,SHERWIN-WILLIAMS CO,20401.6,16790.8,4456.900000000001,18361.7,8950.6,3472.7000000000007,0.4387204925103914,0.7791738652426575,,3610.8,3610.8,846.1,0.0,0.0,0.0,18361.7,18361.7,9411.1,5477.9,97.1,303.8,3408.6,2030.4,581.4
009691,2020-12-31,2021-06-30,2020.0,SRP1,826418006,SIERRA PACIFIC POWER CO,3919.0,2508.0,1785.0,854.0,306.0,306.0,0.07808114314876244,0.17142857142857143,,1411.0,1411.0,374.0,0.0,0.0,0.0,854.0,854.0,548.0,,,246.0,190.0,111.0,141.0
009698,2020-09-30,2021-03-31,2020.0,SIF,826546103,SIFCO INDUSTRIES,121.948,76.425,46.923,113.573,23.483999999999995,9.461999999999994,0.19257388395053626,0.2016495109008374,,45.523,45.523,1.4,0.0,0.0,0.0,113.573,113.573,90.089,14.022,,9.026,0.449,9.191,7.38
009728,2020-12-31,2021-06-30,2020.0,MUX,58039P305,MCEWEN INC,499.936,134.608,369.14099999999996,104.789,-99.74900000000001,-124.811,-0.1995235390129937,-0.33811199514548645,,365.328,365.328,3.813,0.0,0.0,0.0,104.789,104.789,204.538,25.062,,13.373,-27.873,-152.325,24.878
009771,2020-12-31,2021-06-30,2020.0,AOS,831865209,SMITH (A.O.),3160.7,1312.4,1848.3,2895.3,1188.2000000000003,527.9000000000003,0.3759293827316735,0.28561380728236774,,1848.3,1848.3,,0.0,0.0,0.0,2895.3,2895.3,1707.1,660.3,80.7,56.8,562.1,344.9,80.0
009777,2020-04-30,2020-10-31,2019.0,SJM,832696405,SMUCKER (JM) CO,16970.4,8779.5,9542.5,7801.0,3211.2,1749.8999999999999,0.1892235893084429,0.18337961750065496,,8190.9,8190.9,1351.6,0.0,0.0,0.0,7801.0,7801.0,4589.8,1461.3,57.7,269.3,1254.8,779.5,445.5
009778,2020-12-31,2021-06-30,2020.0,SNA,833034101,SNAP-ON INC,6557.3,2710.7,3895.3,3942.2,2107.1,1001.5999999999999,0.321336525704177,0.25713038790337067,,3824.9,3824.9,70.4,0.0,0.0,0.0,3942.2,3942.2,1835.1,1105.5,57.4,65.6,1008.6,627.0,96.7
009783,2020-12-31,2021-06-30,2020.0,KEY,493267108,KEYCORP,170336.0,152355.0,16081.0,7337.0,5665.0,2793.0,0.033257796355438664,0.1736832286549344,,17981.0,16081.0,,1900.0,1900.0,1900.0,7337.0,7337.0,1672.0,2872.0,,63.0,1673.0,1329.0,
009799,2020-02-29,2020-08-31,2019.0,SODI,834256208,SOLITRON DEVICES INC,7.036,1.553,5.483,9.237,1.6950000000000003,-0.4089999999999998,0.24090392268334287,-0.07459420025533464,,5.483,5.483,0.0,0.0,0.0,0.0,9.237,9.237,7.542,2.104,0.022,0.108,1.118,-0.606,0.22
009815,2020-12-31,2021-06-30,2020.0,SON,835495102,SONOCO PRODUCTS CO,5277.259,3366.731,1985.623,5237.443,1300.2420000000002,776.4740000000002,0.24638586053858644,0.3910480488995142,,1899.605,1899.605,86.018,0.0,0.0,0.0,5237.443,5237.443,3937.201,523.768,22.0,194.127,705.621,207.463,253.903
009818,2020-03-31,2020-09-30,2019.0,SONY,835699307,SONY GROUP CORPORATION,214115.443,169531.861,43445.523,76762.994,10735.065000000002,10735.065000000002,0.05013680867474843,0.24709254852335422,,38338.408,38338.408,5107.115,0.0,0.0,0.0,76762.994,76762.994,66027.929,,4640.137,4086.906,12543.815,5410.575,2998.557
009828,2020-12-31,2021-06-30,2020.0,SCG1,837004001,SOUTH CAROLINA ELEC & GAS CO,14479.0,9995.0,5150.0,2739.0,1105.0,1105.0,0.07631742523654948,0.2145631067961165,,4292.0,4292.0,858.0,0.0,0.0,0.0,2739.0,2739.0,1634.0,,,742.0,1012.0,296.0,474.0
009831,2020-12-31,2021-06-30,2020.0,SJI,838518108,SOUTH JERSEY INDUSTRIES INC,6689.148,5022.272,1810.415,1541.383,400.9370000000001,400.9370000000001,0.059938425641053256,0.22146137763993345,,1660.881,1660.881,149.534,0.0,0.0,0.0,1541.383,1541.383,1140.446,,,486.451,311.639,157.339,118.715
009846,2020-12-31,2021-06-30,2020.0,EIX,281020107,EDISON INTERNATIONAL,69372.0,53423.0,19416.0,13578.0,4625.0,4625.0,0.06666954967422015,0.23820560362587556,,15949.0,14048.0,5368.0,1901.0,1901.0,1901.0,13578.0,13578.0,8953.0,,,5484.0,1263.0,871.0,1967.0
009848,2020-12-31,2021-06-30,2020.0,SRE2,842434003,SOUTHERN CALIFORNIA GAS CO,18460.0,13316.0,6536.0,4748.0,1746.0,1746.0,0.09458288190682557,0.2671358629130967,,5144.0,5122.0,1414.0,22.0,22.0,22.0,4748.0,4748.0,3002.0,,,1843.0,1526.0,505.0,654.0
