permno,permco,month,date,ticker,ncusip,shrcd,exchcd,siccd,ret,retx,ret_adj,shrout,price,market_equity,vol,prc
79906,30033,2020-07-31,2020-07-31,INCY,45337C10,11,3,8731,-0.050111,-0.050111,-0.050111,218699.0,98.76,21598.71324,270963.0,98.76
79906,30033,2020-08-31,2020-08-31,INCY,45337C10,11,3,8731,-0.024403,-0.024403,-0.024403,218699.0,96.35,21071.64865,229820.0,96.35
79906,30033,2020-09-30,2020-09-30,INCY,45337C10,11,3,8731,-0.068604,-0.068604,-0.068604,218903.0,89.74,19644.355219999998,258629.0,89.74
79906,30033,2020-10-31,2020-10-30,INCY,45337C10,11,3,8731,-0.034544,-0.034544,-0.034544,218996.0,86.64,18973.81344,219565.0,86.64
79906,30033,2020-11-30,2020-11-30,INCY,45337C10,11,3,8731,-0.024238,-0.024238,-0.024238,218996.0,84.54,18513.92184,275202.0,84.54
79906,30033,2020-12-31,2020-12-31,INCY,45337C10,11,3,8731,0.028862,0.028862,0.028862,219489.0,86.98,19091.153220000004,209297.0,86.98
79909,30036,2020-01-31,2020-01-31,MHO,55305B10,11,1,1531,0.128081,0.128081,0.128081,28143.0,44.39,1249.26777,58011.0,44.39
79909,30036,2020-02-29,2020-02-28,MHO,55305B10,11,1,1531,-0.161298,-0.161298,-0.161298,28579.0,37.23,1063.99617,64769.0,37.23
79909,30036,2020-03-31,2020-03-31,MHO,55305B10,11,1,1531,-0.556003,-0.556003,-0.556003,28579.0,16.53,472.41087000000005,106544.0,16.53
79909,30036,2020-04-30,2020-04-30,MHO,55305B10,11,1,1531,0.54023,0.54023,0.54023,28583.0,25.46,727.7231800000001,90453.0,25.46
79909,30036,2020-05-31,2020-05-29,MHO,55305B10,11,1,1531,0.315004,0.315004,0.315004,28523.0,33.48,954.95004,65685.0,33.48
79909,30036,2020-06-30,2020-06-30,MHO,55305B10,11,1,1531,0.028674,0.028674,0.028674,28523.0,34.44,982.3321199999999,71937.0,34.44
79909,30036,2020-07-31,2020-07-31,MHO,55305B10,11,1,1531,0.208769,0.208769,0.208769,28544.0,41.63,1188.28672,63870.0,41.63
79909,30036,2020-08-31,2020-08-31,MHO,55305B10,11,1,1531,0.02234,0.02234,0.02234,28544.0,42.56,1214.83264,52354.0,42.56
79909,30036,2020-09-30,2020-09-30,MHO,55305B10,11,1,1531,0.082002,0.082002,0.082002,28544.0,46.05,1314.4512,54167.0,46.05
79909,30036,2020-10-31,2020-10-30,MHO,55305B10,11,1,1531,-0.111401,-0.111401,-0.111401,28746.0,40.92,1176.2863200000002,65840.0,40.92
79909,30036,2020-11-30,2020-11-30,MHO,55305B10,11,1,1531,0.110704,0.110704,0.110704,28746.0,45.45,1306.5057000000002,54809.0,45.45
79909,30036,2020-12-31,2020-12-31,MHO,55305B10,11,1,1531,-0.025523,-0.025523,-0.025523,28746.0,44.29,1273.1603400000001,61477.0,44.29
80034,12669,2020-01-31,2020-01-31,SHOO,55626910,11,3,3144,-0.103464,-0.103464,-0.103464,83520.0,38.56,3220.5312000000004,98736.0,38.56
80034,12669,2020-02-29,2020-02-28,SHOO,55626910,11,3,3144,-0.151971,-0.151971,-0.151971,83799.0,32.7,2740.2273000000005,179577.0,32.7
80034,12669,2020-03-31,2020-03-31,SHOO,55626910,11,3,3144,-0.285015,-0.289602,-0.285015,83046.0,23.23,1929.15858,272268.0,23.23
80034,12669,2020-04-30,2020-04-30,SHOO,55626910,11,3,3144,0.079208,0.079208,0.079208,83046.0,25.07,2081.96322,178919.0,25.07
80034,12669,2020-05-31,2020-05-29,SHOO,55626910,11,3,3144,-0.061827,-0.061827,-0.061827,83046.0,23.52,1953.24192,190329.0,23.52
80034,12669,2020-06-30,2020-06-30,SHOO,55626910,11,3,3144,0.049745,0.049745,0.049745,83035.0,24.69,2050.1341500000003,200086.0,24.69
80034,12669,2020-07-31,2020-07-31,SHOO,55626910,11,3,3144,-0.142163,-0.142163,-0.142163,83151.0,21.18,1761.13818,164144.0,21.18
80034,12669,2020-08-31,2020-08-31,SHOO,55626910,11,3,3144,-0.000944,-0.000944,-0.000944,83151.0,21.16,1759.47516,183481.0,21.16
80034,12669,2020-09-30,2020-09-30,SHOO,55626910,11,3,3144,-0.07845,-0.07845,-0.07845,83030.0,19.5,1619.085,152422.0,19.5
80034,12669,2020-10-31,2020-10-30,SHOO,55626910,11,3,3144,0.231282,0.231282,0.231282,83030.0,24.01,1993.5503,232787.0,24.01
80034,12669,2020-11-30,2020-11-30,SHOO,55626910,11,3,3144,0.310704,0.310704,0.310704,83192.0,31.47,2618.05224,186284.0,31.47
80034,12669,2020-12-31,2020-12-31,SHOO,55626910,11,3,3144,0.122339,0.122339,0.122339,82616.0,35.32,2917.99712,147150.0,35.32
80050,12706,2020-01-31,2020-01-31,UFPT,90267310,11,3,3080,-0.060069,-0.060069,-0.060069,7446.0,46.63,347.20698000000004,8089.0,46.63
80050,12706,2020-02-29,2020-02-28,UFPT,90267310,11,3,3080,0.057903,0.057903,0.057903,7446.0,49.33,367.31118,7150.0,49.33
80050,12706,2020-03-31,2020-03-31,UFPT,90267310,11,3,3080,-0.227853,-0.227853,-0.227853,7483.0,38.09,285.02747000000005,11888.0,38.09
80050,12706,2020-04-30,2020-04-30,UFPT,90267310,11,3,3080,0.128905,0.128905,0.128905,7483.0,43.0,321.769,8256.0,43.0
80050,12706,2020-05-31,2020-05-29,UFPT,90267310,11,3,3080,0.051395,0.051395,0.051395,7483.0,45.21,338.30643,7112.0,45.21
80050,12706,2020-06-30,2020-06-30,UFPT,90267310,11,3,3080,-0.025437,-0.025437,-0.025437,7495.0,44.06,330.22970000000004,7105.0,44.06
80050,12706,2020-07-31,2020-07-31,UFPT,90267310,11,3,3080,-0.020881,-0.020881,-0.020881,7495.0,43.14,323.3343,6613.0,43.14
80050,12706,2020-08-31,2020-08-31,UFPT,90267310,11,3,3080,-0.044738,-0.044738,-0.044738,7495.0,41.21,308.86895,5502.0,41.21
80050,12706,2020-09-30,2020-09-30,UFPT,90267310,11,3,3080,0.005096,0.005096,0.005096,7495.0,41.42,310.4429,5183.0,41.42
80050,12706,2020-10-31,2020-10-30,UFPT,90267310,11,3,3080,-0.105263,-0.105263,-0.105263,7495.0,37.06,277.7647,3710.0,37.06
80050,12706,2020-11-30,2020-11-30,UFPT,90267310,11,3,3080,0.189153,0.189153,0.189153,7495.0,44.07,330.30465000000004,5036.0,44.07
80050,12706,2020-12-31,2020-12-31,UFPT,90267310,11,3,3080,0.057409,0.057409,0.057409,7500.0,46.6,349.5,5220.0,46.6
80054,12740,2020-01-31,2020-01-31,MED,58470H10,11,1,2099,-0.118179,-0.118179,-0.118179,11615.0,96.63,1122.35745,56659.0,96.63
80054,12740,2020-02-29,2020-02-28,MED,58470H10,11,1,2099,-0.139915,-0.139915,-0.139915,11615.0,83.11,965.3226500000001,59523.0,83.11
80054,12740,2020-03-31,2020-03-31,MED,58470H10,11,1,2099,-0.234388,-0.247985,-0.234388,11765.0,62.5,735.3125,79770.0,62.5
80054,12740,2020-04-30,2020-04-30,MED,58470H10,11,1,2099,0.21408,0.21408,0.21408,11782.0,75.88,894.01816,52085.0,75.88
80054,12740,2020-05-31,2020-05-29,MED,58470H10,11,1,2099,0.348708,0.348708,0.348708,11781.0,102.34,1205.6675400000001,60363.0,102.34
80054,12740,2020-06-30,2020-06-30,MED,58470H10,11,1,2099,0.367012,0.35597,0.367012,11781.0,138.77,1634.8493700000001,54408.0,138.77
80054,12740,2020-07-31,2020-07-31,MED,58470H10,11,1,2099,0.204367,0.204367,0.204367,11781.0,167.13,1968.95853,67852.0,167.13
80054,12740,2020-08-31,2020-08-31,MED,58470H10,11,1,2099,-0.026387,-0.026387,-0.026387,11765.0,162.72,1914.4008000000001,58839.0,162.72
80054,12740,2020-09-30,2020-09-30,MED,58470H10,11,1,2099,0.017576,0.010632,0.017576,11765.0,164.45,1934.7542499999997,37004.0,164.45
80054,12740,2020-10-31,2020-10-30,MED,58470H10,11,1,2099,-0.145698,-0.145698,-0.145698,11765.0,140.49001,1652.8649676500002,35899.0,140.49001
80054,12740,2020-11-30,2020-11-30,MED,58470H10,11,1,2099,0.453057,0.453057,0.453057,11770.0,204.14,2402.7277999999997,36485.0,204.14
80054,12740,2020-12-31,2020-12-31,MED,58470H10,11,1,2099,-0.032674,-0.038209,-0.032674,11770.0,196.34,2310.9217999999996,25277.0,196.34
80069,12204,2020-01-31,2020-01-31,ARWR,04280A10,11,3,8731,-0.339272,-0.339272,-0.339272,101529.0,41.91,4255.08039,380727.0,41.91
80069,12204,2020-02-29,2020-02-28,ARWR,04280A10,11,3,8731,-0.156287,-0.156287,-0.156287,101654.0,35.36,3594.48544,302792.0,35.36
80069,12204,2020-03-31,2020-03-31,ARWR,04280A10,11,3,8731,-0.186369,-0.186369,-0.186369,101748.0,28.77,2927.28996,438332.0,28.77
80069,12204,2020-04-30,2020-04-30,ARWR,04280A10,11,3,8731,0.196733,0.196733,0.196733,101748.0,34.43,3503.18364,255276.0,34.43
80069,12204,2020-05-31,2020-05-29,ARWR,04280A10,11,3,8731,-0.063607,-0.063607,-0.063607,101773.0,32.24,3281.16152,248645.0,32.24
80069,12204,2020-06-30,2020-06-30,ARWR,04280A10,11,3,8731,0.33964,0.33964,0.33964,102251.0,43.19,4416.220689999999,271253.0,43.19
80069,12204,2020-07-31,2020-07-31,ARWR,04280A10,11,3,8731,-0.002778,-0.002778,-0.002778,102292.0,43.07,4405.71644,208433.0,43.07
80069,12204,2020-08-31,2020-08-31,ARWR,04280A10,11,3,8731,-0.019271,-0.019271,-0.019271,102292.0,42.24,4320.81408,174231.0,42.24
80069,12204,2020-09-30,2020-09-30,ARWR,04280A10,11,3,8731,0.019413,0.019413,0.019413,102376.0,43.06,4408.310560000001,518127.0,43.06
80069,12204,2020-10-31,2020-10-30,ARWR,04280A10,11,3,8731,0.330701,0.330701,0.330701,102376.0,57.3,5866.1448,294684.0,57.3
80069,12204,2020-11-30,2020-11-30,ARWR,04280A10,11,3,8731,0.091274,0.091274,0.091274,102757.0,62.53,6425.39521,233287.0,62.53
80069,12204,2020-12-31,2020-12-31,ARWR,04280A10,11,3,8731,0.227091,0.227091,0.227091,103194.0,76.73,7918.0756200000005,215113.0,76.73
80072,4818,2020-01-31,2020-01-31,VLY,91979410,11,3,6021,-0.080349,-0.080349,-0.080349,403248.0,10.53,4246.20144,455044.0,10.53
80072,4818,2020-02-29,2020-02-28,VLY,91979410,11,3,6021,-0.116809,-0.116809,-0.116809,403248.0,9.3,3750.2064000000005,360143.0,9.3
80072,4818,2020-03-31,2020-03-31,VLY,91979410,11,3,6021,-0.202151,-0.213979,-0.202151,403744.0,7.31,2951.3686399999997,792531.0,7.31
80072,4818,2020-04-30,2020-04-30,VLY,91979410,11,3,6021,0.143639,0.143639,0.143639,403744.0,8.36,3375.2998399999997,494650.0,8.36
80072,4818,2020-05-31,2020-05-29,VLY,91979410,11,3,6021,-0.045455,-0.045455,-0.045455,403801.0,7.98,3222.33198,470732.0,7.98
80072,4818,2020-06-30,2020-06-30,VLY,91979410,11,3,6021,-0.006266,-0.02005,-0.006266,403796.0,7.82,3157.68472,582168.0,7.82
80072,4818,2020-07-31,2020-07-31,VLY,91979410,11,3,6021,-0.044757,-0.044757,-0.044757,403796.0,7.47,3016.35612,483765.0,7.47
80072,4818,2020-08-31,2020-08-31,VLY,91979410,11,3,6021,0.005355,0.005355,0.005355,403798.0,7.51,3032.52298,358397.0,7.51
80072,4818,2020-09-30,2020-09-30,VLY,91979410,11,3,6021,-0.073236,-0.087883,-0.073236,403880.0,6.85,2766.578,440230.0,6.85
80072,4818,2020-10-31,2020-10-30,VLY,91979410,11,3,6021,0.115328,0.115328,0.115328,403880.0,7.64,3085.6431999999995,378069.0,7.64
80072,4818,2020-11-30,2020-11-30,VLY,91979410,11,3,6021,0.196335,0.196335,0.196335,403876.0,9.14,3691.42664,502625.0,9.14
80072,4818,2020-12-31,2020-12-31,VLY,91979410,11,3,6021,0.078775,0.06674,0.078775,403859.0,9.75,3937.62525,414983.0,9.75
80080,30070,2020-01-31,2020-01-31,EMN,27743210,11,1,2821,-0.100808,-0.100808,-0.100808,136000.0,71.27,9692.72,270280.0,71.27
80080,30070,2020-02-29,2020-02-28,EMN,27743210,11,1,2821,-0.136944,-0.136944,-0.136944,135993.0,61.51,8364.92943,236278.0,61.51
80080,30070,2020-03-31,2020-03-31,EMN,27743210,11,1,2821,-0.231995,-0.242725,-0.231995,135894.0,46.58,6329.94252,421627.0,46.58
80080,30070,2020-04-30,2020-04-30,EMN,27743210,11,1,2821,0.299055,0.299055,0.299055,135894.0,60.51,8222.94594,333126.0,60.51
80080,30070,2020-05-31,2020-05-29,EMN,27743210,11,1,2821,0.125103,0.125103,0.125103,135894.0,68.08,9251.66352,291195.0,68.08
80080,30070,2020-06-30,2020-06-30,EMN,27743210,11,1,2821,0.032609,0.022914,0.032609,135894.0,69.64,9463.65816,275968.0,69.64
80080,30070,2020-07-31,2020-07-31,EMN,27743210,11,1,2821,0.071654,0.071654,0.071654,135894.0,74.63,10141.769219999998,213294.0,74.63
80080,30070,2020-08-31,2020-08-31,EMN,27743210,11,1,2821,-0.020367,-0.020367,-0.020367,135350.0,73.11,9895.4385,179644.0,73.11
80080,30070,2020-09-30,2020-09-30,EMN,27743210,11,1,2821,0.077554,0.068527,0.077554,135350.0,78.12,10573.542,248976.0,78.12
80080,30070,2020-10-31,2020-10-30,EMN,27743210,11,1,2821,0.034818,0.034818,0.034818,135350.0,80.84,10941.694,164022.0,80.84
80080,30070,2020-11-30,2020-11-30,EMN,27743210,11,1,2821,0.204849,0.204849,0.204849,135468.0,97.4,13194.583200000001,174660.0,97.4
80080,30070,2020-12-31,2020-12-31,EMN,27743210,11,1,2821,0.036653,0.029569,0.036653,135468.0,100.28,13584.73104,204656.0,100.28
80114,12793,2020-01-31,2020-01-31,STCN,85809810,11,3,6719,-0.041096,-0.041096,-0.041096,62376.0,1.4,87.32639999999999,3389.0,1.4
80114,12793,2020-02-29,2020-02-28,STCN,85809810,11,3,6719,-0.007143,-0.007143,-0.007143,62376.0,1.39,86.70264,3868.0,1.39
80114,12793,2020-03-31,2020-03-31,STCN,85809810,11,3,6719,-0.460432,-0.460432,-0.460432,62376.0,0.75,46.782,10235.0,0.75
80114,12793,2020-04-30,2020-04-30,STCN,85809810,11,3,6719,0.026667,0.026667,0.026667,62384.0,0.77,48.03568,7359.0,0.77
80114,12793,2020-05-31,2020-05-29,STCN,85809810,11,3,6719,-0.325974,-0.325974,-0.325974,62384.0,0.519,32.377296,168997.0,0.519
80114,12793,2020-06-30,2020-06-30,STCN,85809810,11,3,6719,0.156262,0.156262,0.156262,62384.0,0.6001,37.4366384,100798.0,0.6001
80114,12793,2020-07-31,2020-07-31,STCN,85809810,11,3,6719,-0.116814,-0.116814,-0.116814,62794.0,0.53,33.28082,29828.0,0.53
80114,12793,2020-08-31,2020-08-31,STCN,85809810,11,3,6719,0.254906,0.254906,0.254906,62794.0,0.6651,41.7642894,27777.0,0.6651
80114,12793,2020-09-30,2020-09-30,STCN,85809810,11,3,6719,-0.184484,-0.184484,-0.184484,62755.0,0.5424,34.038312,21995.0,0.5424
80114,12793,2020-10-31,2020-10-30,STCN,85809810,11,3,6719,0.069322,0.069322,0.069322,62794.0,0.58,36.420519999999996,21354.0,0.58
80114,12793,2020-11-30,2020-11-30,STCN,85809810,11,3,6719,0.555173,0.555173,0.555173,62794.0,0.902,56.640188,44007.0,0.902
80114,12793,2020-12-31,2020-12-31,STCN,85809810,11,3,6719,-0.127494,-0.127494,-0.127494,62794.0,0.787,49.41887800000001,39551.0,0.787
80128,4761,2020-01-31,2020-01-31,VMI,92025310,11,1,3441,-0.051542,-0.051542,-0.051542,21526.0,142.06,3057.98356,18677.0,142.06
80128,4761,2020-02-29,2020-02-28,VMI,92025310,11,1,3441,-0.181895,-0.181895,-0.181895,21545.0,116.22,2503.9599,22551.0,116.22
80128,4761,2020-03-31,2020-03-31,VMI,92025310,11,1,3441,-0.084237,-0.088109,-0.084237,21524.0,105.98,2281.11352,39457.0,105.98
80128,4761,2020-04-30,2020-04-30,VMI,92025310,11,1,3441,0.106246,0.106246,0.106246,21357.0,117.24,2503.89468,29799.0,117.24
80128,4761,2020-05-31,2020-05-29,VMI,92025310,11,1,3441,-0.027636,-0.027636,-0.027636,21357.0,114.0,2434.698,39406.0,114.0
80128,4761,2020-06-30,2020-06-30,VMI,92025310,11,1,3441,0.000614,-0.003333,0.000614,21357.0,113.62,2426.5823400000004,39102.0,113.62
80128,4761,2020-07-31,2020-07-31,VMI,92025310,11,1,3441,0.066714,0.066714,0.066714,21362.0,121.2,2589.0744,30342.0,121.2
80128,4761,2020-08-31,2020-08-31,VMI,92025310,11,1,3441,0.048267,0.048267,0.048267,21362.0,127.05,2714.0421,21216.0,127.05
80128,4761,2020-09-30,2020-09-30,VMI,92025310,11,1,3441,-0.019048,-0.02259,-0.019048,21362.0,124.18,2652.73316,23913.0,124.18
80128,4761,2020-10-31,2020-10-30,VMI,92025310,11,1,3441,0.143099,0.143099,0.143099,21253.0,141.95,3016.8633499999996,28129.0,141.95
80128,4761,2020-11-30,2020-11-30,VMI,92025310,11,1,3441,0.148151,0.148151,0.148151,21253.0,162.98,3463.81394,21628.0,162.98
80128,4761,2020-12-31,2020-12-31,VMI,92025310,11,1,3441,0.076083,0.073322,0.076083,21253.0,174.92999,3717.78707747,20052.0,174.92999
80167,12569,2020-01-31,2020-01-31,HAIN,40521710,11,3,2099,-0.067232,-0.067232,-0.067232,104385.0,24.21,2527.16085,112722.0,24.21
80167,12569,2020-02-29,2020-02-28,HAIN,40521710,11,3,2099,-0.019827,-0.019827,-0.019827,104385.0,23.73,2477.0560499999997,179329.0,23.73
80167,12569,2020-03-31,2020-03-31,HAIN,40521710,11,3,2099,0.094395,0.094395,0.094395,101972.0,25.97,2648.2128399999997,330362.0,25.97
80167,12569,2020-04-30,2020-04-30,HAIN,40521710,11,3,2099,-0.005006,-0.005006,-0.005006,101954.0,25.84,2634.49136,238260.0,25.84
80167,12569,2020-05-31,2020-05-29,HAIN,40521710,11,3,2099,0.218266,0.218266,0.218266,101954.0,31.48,3209.51192,236953.0,31.48
80167,12569,2020-06-30,2020-06-30,HAIN,40521710,11,3,2099,0.000953,0.000953,0.000953,101885.0,31.51,3210.39635,241294.0,31.51
80167,12569,2020-07-31,2020-07-31,HAIN,40521710,11,3,2099,0.078388,0.078388,0.078388,101885.0,33.98,3462.0523,117057.0,33.98
80167,12569,2020-08-31,2020-08-31,HAIN,40521710,11,3,2099,-0.035021,-0.035021,-0.035021,101886.0,32.79,3340.84194,150638.0,32.79
80167,12569,2020-09-30,2020-09-30,HAIN,40521710,11,3,2099,0.046051,0.046051,0.046051,100638.0,34.3,3451.8833999999997,162612.0,34.3
80167,12569,2020-10-31,2020-10-30,HAIN,40521710,11,3,2099,-0.103499,-0.103499,-0.103499,100638.0,30.75,3094.6185,123760.0,30.75
80167,12569,2020-11-30,2020-11-30,HAIN,40521710,11,3,2099,0.252033,0.252033,0.252033,100637.0,38.5,3874.5245,167986.0,38.5
80167,12569,2020-12-31,2020-12-31,HAIN,40521710,11,3,2099,0.042857,0.042857,0.042857,99839.0,40.15,4008.5358499999998,168396.0,40.15
80168,28392,2020-01-31,2020-01-31,AGM,31314810,11,1,6111,-0.091165,-0.091165,-0.091165,1031.0,67.69,69.78838999999999,11.0,67.69
80168,28392,2020-02-29,2020-02-28,AGM,31314810,11,1,6111,-0.028808,-0.028808,-0.028808,1031.0,65.74,67.77793999999999,30.0,65.74
80168,28392,2020-03-31,2020-03-31,AGM,31314810,11,1,6111,-0.25829,-0.270459,-0.25829,1031.0,47.96,49.446760000000005,94.0,47.96
80168,28392,2020-04-30,2020-04-30,AGM,31314810,11,1,6111,0.298686,0.298686,0.298686,1031.0,62.285,64.215835,24.0,-62.285
80168,28392,2020-05-31,2020-05-29,AGM,31314810,11,1,6111,-0.018704,-0.018704,-0.018704,1031.0,61.12,63.01472,14.0,-61.12
80168,28392,2020-06-30,2020-06-30,AGM,31314810,11,1,6111,-0.069208,-0.082297,-0.069208,1031.0,56.09,57.82879,62.0,56.09
80168,28392,2020-07-31,2020-07-31,AGM,31314810,11,1,6111,0.025138,0.025138,0.025138,1031.0,57.5,59.2825,8.0,-57.5
80168,28392,2020-08-31,2020-08-31,AGM,31314810,11,1,6111,0.060522,0.060522,0.060522,1031.0,60.98,62.87038,48.0,-60.98
80168,28392,2020-09-30,2020-09-30,AGM,31314810,11,1,6111,-0.079206,-0.092325,-0.079206,1031.0,55.35,57.06585,268.0,55.35
80168,28392,2020-10-31,2020-10-30,AGM,31314810,11,1,6111,0.045077,0.045077,0.045077,1031.0,57.845,59.638195,13.0,-57.845
80168,28392,2020-11-30,2020-11-30,AGM,31314810,11,1,6111,0.02014,0.02014,0.02014,1031.0,59.01,60.83931,12.0,-59.01
80168,28392,2020-12-31,2020-12-31,AGM,31314810,11,1,6111,0.119234,0.105677,0.119234,1031.0,65.246,67.26862599999998,88.0,65.246
80169,28392,2020-01-31,2020-01-31,AGM,31314830,11,1,6111,-0.086228,-0.086228,-0.086228,9180.0,76.3,700.434,7485.0,76.3
80169,28392,2020-02-29,2020-02-28,AGM,31314830,11,1,6111,-0.016252,-0.016252,-0.016252,9181.0,75.06,689.12586,9955.0,75.06
80169,28392,2020-03-31,2020-03-31,AGM,31314830,11,1,6111,-0.248201,-0.25886,-0.248201,9181.0,55.63,510.73903,18635.0,55.63
80169,28392,2020-04-30,2020-04-30,AGM,31314830,11,1,6111,0.197735,0.197735,0.197735,9181.0,66.63,611.7300299999999,11941.0,66.63
80169,28392,2020-05-31,2020-05-29,AGM,31314830,11,1,6111,-0.037521,-0.037521,-0.037521,9198.0,64.13,589.86774,11806.0,64.13
80169,28392,2020-06-30,2020-06-30,AGM,31314830,11,1,6111,0.010604,-0.001871,0.010604,9198.0,64.01,588.7639800000001,12424.0,64.01
80169,28392,2020-07-31,2020-07-31,AGM,31314830,11,1,6111,-0.070302,-0.070302,-0.070302,9198.0,59.51,547.37298,8123.0,59.51
80169,28392,2020-08-31,2020-08-31,AGM,31314830,11,1,6111,0.145186,0.145186,0.145186,9202.0,68.15,627.1163,9946.0,68.15
80169,28392,2020-09-30,2020-09-30,AGM,31314830,11,1,6111,-0.054145,-0.065884,-0.054145,9202.0,63.66,585.79932,12639.0,63.66
80169,28392,2020-10-31,2020-10-30,AGM,31314830,11,1,6111,0.014609,0.014609,0.014609,9202.0,64.59,594.3571800000001,9078.0,64.59
80169,28392,2020-11-30,2020-11-30,AGM,31314830,11,1,6111,0.04815,0.04815,0.04815,9205.0,67.7,623.1785,11083.0,67.7
80169,28392,2020-12-31,2020-12-31,AGM,31314830,11,1,6111,0.108567,0.09675,0.108567,9205.0,74.25,683.47125,12785.0,74.25
80179,5974,2020-01-31,2020-01-31,VALU,92043710,11,3,2721,0.146662,0.139744,0.146662,9640.0,32.95,317.638,1547.0,32.95
80179,5974,2020-02-29,2020-02-28,VALU,92043710,11,3,2721,-0.124734,-0.124734,-0.124734,9640.0,28.84,278.01759999999996,1267.0,28.84
80179,5974,2020-03-31,2020-03-31,VALU,92043710,11,3,2721,0.121706,0.121706,0.121706,9636.0,32.35,311.7246,1889.0,32.35
80179,5974,2020-04-30,2020-04-30,VALU,92043710,11,3,2721,-0.035858,-0.042349,-0.035858,9617.0,30.98,297.93466,1067.0,30.98
80179,5974,2020-05-31,2020-05-29,VALU,92043710,11,3,2721,-0.080052,-0.080052,-0.080052,9617.0,28.5,274.0845,742.0,28.5
80179,5974,2020-06-30,2020-06-30,VALU,92043710,11,3,2721,-0.052983,-0.052983,-0.052983,9617.0,26.99,259.56282999999996,1757.0,26.99
80179,5974,2020-07-31,2020-07-31,VALU,92043710,11,3,2721,-0.078918,-0.086699,-0.078918,9617.0,24.65,237.05904999999998,708.0,24.65
80179,5974,2020-08-31,2020-08-31,VALU,92043710,11,3,2721,0.058824,0.058824,0.058824,9609.0,26.1,250.7949,890.0,26.1
80179,5974,2020-09-30,2020-09-30,VALU,92043710,11,3,2721,-0.05364,-0.05364,-0.05364,9609.0,24.7,237.3423,328.0,24.7
80179,5974,2020-10-31,2020-10-30,VALU,92043710,11,3,2721,0.113765,0.105263,0.113765,9601.0,27.3,262.1073,1043.0,27.3
80179,5974,2020-11-30,2020-11-30,VALU,92043710,11,3,2721,0.00696,0.00696,0.00696,9601.0,27.49,263.93149,975.0,27.49
80179,5974,2020-12-31,2020-12-31,VALU,92043710,11,3,2721,0.199345,0.199345,0.199345,9589.0,32.97,316.14933,1111.0,32.97
80185,30106,2020-01-31,2020-01-31,PLT,72749310,11,1,3661,0.050476,0.050476,0.050476,39916.0,28.72,1146.38752,109278.0,28.72
80185,30106,2020-02-29,2020-02-28,PLT,72749310,11,1,3661,-0.516713,-0.521936,-0.516713,39928.0,13.73,548.21144,368122.0,13.73
80185,30106,2020-03-31,2020-03-31,PLT,72749310,11,1,3661,-0.267298,-0.267298,-0.267298,39928.0,10.06,401.67568,341183.0,10.06
80185,30106,2020-04-30,2020-04-30,PLT,72749310,11,1,3661,0.403578,0.403578,0.403578,39928.0,14.12,563.78336,257443.0,14.12
80185,30106,2020-05-31,2020-05-29,PLT,72749310,11,1,3661,-0.077196,-0.077196,-0.077196,39928.0,13.03,520.26184,205754.0,13.03
80185,30106,2020-06-30,2020-06-30,PLT,72749310,11,1,3661,0.126631,0.126631,0.126631,40684.0,14.68,597.24112,222652.0,14.68
80185,30106,2020-07-31,2020-07-31,PLT,72749310,11,1,3661,0.361717,0.361717,0.361717,40744.0,19.99,814.4725599999999,267069.0,19.99
80185,30106,2020-08-31,2020-08-31,PLT,72749310,11,1,3661,-0.381691,-0.381691,-0.381691,40744.0,12.36,503.59583999999995,183320.0,12.36
80185,30106,2020-09-30,2020-09-30,PLT,72749310,11,1,3661,-0.042071,-0.042071,-0.042071,40744.0,11.84,482.40896000000004,211168.0,11.84
80185,30106,2020-10-31,2020-10-30,PLT,72749310,11,1,3661,0.648649,0.648649,0.648649,40744.0,19.52,795.32288,202533.0,19.52
80185,30106,2020-11-30,2020-11-30,PLT,72749310,11,1,3661,0.39959,0.39959,0.39959,41247.0,27.32,1126.86804,167808.0,27.32
80185,30106,2020-12-31,2020-12-31,PLT,72749310,11,1,3661,-0.010615,-0.010615,-0.010615,41247.0,27.03,1114.90641,146910.0,27.03
80191,30249,2020-01-31,2020-01-31,ALB,01265310,11,1,2821,0.099124,0.099124,0.099124,106033.0,80.28,8512.329240000001,433559.0,80.28
80191,30249,2020-02-29,2020-02-28,ALB,01265310,11,1,2821,0.019557,0.019557,0.019557,106206.0,81.85,8692.9611,439408.0,81.85
80191,30249,2020-03-31,2020-03-31,ALB,01265310,11,1,2821,-0.306597,-0.311301,-0.306597,106319.0,56.37,5993.2020299999995,490710.0,56.37
80191,30249,2020-04-30,2020-04-30,ALB,01265310,11,1,2821,0.089764,0.089764,0.089764,106319.0,61.43,6531.17617,302478.0,61.43
80191,30249,2020-05-31,2020-05-29,ALB,01265310,11,1,2821,0.245645,0.245645,0.245645,106319.0,76.52,8135.52988,312980.0,76.52
80191,30249,2020-06-30,2020-06-30,ALB,01265310,11,1,2821,0.014049,0.009017,0.014049,106319.0,77.21,8208.88999,256152.0,77.21
80191,30249,2020-07-31,2020-07-31,ALB,01265310,11,1,2821,0.067996,0.067996,0.067996,106319.0,82.46,8767.06474,250635.0,82.46
80191,30249,2020-08-31,2020-08-31,ALB,01265310,11,1,2821,0.103687,0.103687,0.103687,106358.0,91.01,9679.64158,213864.0,91.01
